"nodeType","testGroup","testName","clusterType","consensusAlg","category","metric","value","timestamp"
"store","W7","T2","consensus","bizur","memory","insights.store.sizeOf.total",418079,1712506677
"store","W7","T2","consensus","bizur","memory","insights.store.sizeOf.total",418079,1712506679
"store","W7","T2","consensus","bizur","memory","insights.store.sizeOf.total",418079,1712506681
"store","W7","T2","consensus","bizur","memory","insights.store.sizeOf.total",418079,1712506683
"store","W7","T2","consensus","bizur","memory","insights.store.sizeOf.total",418079,1712506685
"store","W7","T2","consensus","bizur","memory","insights.store.sizeOf.total",418079,1712506687
"store","W7","T2","consensus","bizur","memory","insights.store.sizeOf.total",418079,1712506689
"store","W7","T2","consensus","bizur","memory","insights.store.sizeOf.total",418079,1712506691
"store","W7","T2","consensus","bizur","memory","insights.store.sizeOf.total",418079,1712506693
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",16237024,1712506800
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",18722512,1712506802
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",19163320,1712506804
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",19643744,1712506806
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",20900504,1712506808
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",21879088,1712506810
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",22639512,1712506812
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",23199400,1712506814
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",23630112,1712506816
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",20007928,1712506818
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",20535944,1712506821
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",21159016,1712506823
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",21647616,1712506825
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",22119976,1712506827
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",22613384,1712506829
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",23137488,1712506831
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",23668696,1712506833
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",24174720,1712506835
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",20249464,1712506837
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",20866392,1712506839
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",21337928,1712506841
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",21865128,1712506843
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",22325232,1712506845
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",22802200,1712506847
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",23304224,1712506849
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",23775608,1712506851
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",21977032,1712506853
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",24838064,1712506855
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",27175504,1712506857
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",29755336,1712506859
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",30298232,1712506861
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",33706424,1712506863
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",31482088,1712506865
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",30859280,1712506867
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",29843304,1712506869
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",32650912,1712506871
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",35720288,1712506873
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",28920376,1712506875
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",33661176,1712506877
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",35883056,1712506879
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",34021168,1712506881
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",31671608,1712506883
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",34896736,1712506885
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",32574024,1712506887
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",31854088,1712506889
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",31257824,1712506891
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",35837208,1712506893
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",35212728,1712506895
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",34613872,1712506897
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",34019792,1712506899
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",33319136,1712506901
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",32787728,1712506903
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",31214272,1712506905
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",35778256,1712506907
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",34177536,1712506909
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",32507688,1712506911
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",30952984,1712506913
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",35484672,1712506915
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",33843032,1712506917
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",32529688,1712506919
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",30748736,1712506921
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",35448664,1712506923
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",33715600,1712506925
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",32068216,1712506927
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",32581512,1712506929
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",33000912,1712506931
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",33313936,1712506933
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",31589872,1712506935
"store","W7","T3","consensus","bizur","memory","jvm.memory.used",36054880,1712506937
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506801
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506807
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506807
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506807
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506809
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506811
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506813
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506815
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506817
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506819
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506821
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506823
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506825
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506827
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506829
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506831
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506833
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506835
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506837
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506839
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506841
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506843
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506845
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506847
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506849
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506851
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",0,1712506853
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",2952,1712506855
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",7231,1712506857
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",12605,1712506859
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",17639,1712506861
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",22102,1712506863
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",26636,1712506865
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",30645,1712506867
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",35086,1712506869
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",39070,1712506871
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",43097,1712506873
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",47880,1712506875
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",52549,1712506877
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",57109,1712506879
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",61642,1712506881
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",66176,1712506883
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",70611,1712506885
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506887
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506889
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506891
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506893
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506895
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506897
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506899
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506901
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506903
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506905
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506907
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506909
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506911
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506913
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506915
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506917
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506919
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506921
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506923
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506925
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506927
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506933
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506933
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506933
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506935
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.keys",72852,1712506937
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506801
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506807
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506807
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506807
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506809
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506811
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506813
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506815
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506817
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506819
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506821
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506823
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506825
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506827
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506829
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506831
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506833
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506835
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506837
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506839
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506841
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506843
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506845
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506847
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506849
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506851
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",0,1712506853
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",14061,1712506855
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",34444,1712506857
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",60059,1712506859
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",84039,1712506861
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",105294,1712506863
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",126876,1712506865
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",145951,1712506867
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",167097,1712506869
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",186063,1712506871
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",205247,1712506873
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",228028,1712506875
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",250264,1712506877
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",271955,1712506879
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",293537,1712506881
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",315119,1712506883
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",336265,1712506885
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506887
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506889
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506891
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506893
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506895
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506897
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506899
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506901
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506903
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506905
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506907
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506909
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506911
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506913
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506915
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506917
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506919
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506921
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506923
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506925
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506927
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506933
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506933
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506933
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506935
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.values",346947,1712506937
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506801
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506807
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506807
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506807
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506809
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506811
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506813
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506815
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506817
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506819
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506821
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506823
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506825
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506827
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506829
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506831
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506833
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506835
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506837
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506839
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506841
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506843
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506845
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506847
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506849
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506851
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",0,1712506853
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",17013,1712506855
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",41675,1712506857
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",72664,1712506859
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",101678,1712506861
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",127396,1712506863
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",153512,1712506865
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",176596,1712506867
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",202183,1712506869
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",225133,1712506871
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",248344,1712506873
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",275908,1712506875
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",302813,1712506877
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",329064,1712506879
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",355179,1712506881
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",381295,1712506883
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",406876,1712506885
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506887
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506889
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506891
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506893
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506895
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506897
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506899
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506901
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506903
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506905
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506907
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506909
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506911
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506913
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506915
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506917
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506919
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506921
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506923
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506925
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506927
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506933
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506933
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506933
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506935
"store","W7","T3","consensus","bizur","memory","insights.store.sizeOf.total",419799,1712506937
